종목명,종목코드,현재가,시가총액,매출성장률,순이익률,부채비율,PER,PBR,평가점수,종합평가,평가이유
비츠로셀,082920,26500,606113644500.0,,,,,,0,주의 필요,
엘오티베큠,083310,10040,178812731320.0,,,,,,0,주의 필요,
그린케미칼,083420,6480,155520000000.0,,,,,,0,주의 필요,
GST,083450,21550,397166500000.0,,,,,,0,주의 필요,
이엠앤아이,083470,1250,26675411250.0,,,,,,0,주의 필요,
에프엔에스테크,083500,10380,89015994360.0,,,,,,0,주의 필요,
케이엠,083550,3050,37741389300.0,,,,,,0,주의 필요,
인콘,083640,262,20362731962.0,,,,,,0,주의 필요,
비에이치아이,083650,20750,642095781250.0,,,,,,0,주의 필요,
CSA 코스믹,083660,660,40423139460.0,,,,,,0,주의 필요,
CG인바이츠,083790,2350,180701327700.0,,,,,,0,주의 필요,
아바코,083930,16240,242183839520.0,,,,,,0,주의 필요,
대한제강,084010,16170,378610799490.0,,,,,,0,주의 필요,
휴온스글로벌,084110,43500,549701670000.0,,,,,,0,주의 필요,
수성웹툰,084180,5430,97452269730.0,,,,,,0,주의 필요,
유진테크,084370,42850,981952399700.0,,,,,,0,주의 필요,
유비온,084440,1067,21033557600.0,,,,,,0,주의 필요,
랩지노믹스,084650,2420,179660775800.0,,,,,,0,주의 필요,
동양고속,084670,7190,20819141110.0,,,,,,0,주의 필요,
이월드,084680,1318,186900562374.0,,,,,,0,주의 필요,
대상홀딩스,084690,11750,425497321500.0,,,,,,0,주의 필요,
대상홀딩스우,084695,22750,20781715500.0,,,,,,0,주의 필요,
팅크웨어,084730,10420,115760198080.0,,,,,,0,주의 필요,
아이티엠반도체,084850,12290,278773258860.0,,,,,,0,주의 필요,
TBH글로벌,084870,1136,23693346384.0,,,,,,0,주의 필요,
헬릭스미스,084990,2280,105091577160.0,,,,,,0,주의 필요,
엔케이,085310,911,71859973342.0,,,,,,0,주의 필요,
미래에셋생명,085620,4525,800998255225.0,,,,,,0,주의 필요,
차바이오텍,085660,11710,659442127530.0,,,,,,0,주의 필요,
뉴프렉스,085670,4785,116996891385.0,,,,,,0,주의 필요,
알티캐스트,085810,1377,67551168159.0,,,,,,0,주의 필요,
네오티스,085910,3035,42292172630.0,,,,,,0,주의 필요,
바이오톡스텍,086040,3055,48752444585.0,,,,,,0,주의 필요,
진바이오텍,086060,3235,27855248945.0,,,,,,0,주의 필요,
현대글로비스,086280,121300,9097500000000.0,,,,,,0,주의 필요,
유니테스트,086390,11710,247480615460.0,,,,,,0,주의 필요,
동국제약,086450,15170,674458200000.0,,,,,,0,주의 필요,
에코프로,086520,59800,7961672732000.0,,,,,,0,주의 필요,
비엠티,086670,9320,85046621680.0,,,,,,0,주의 필요,
선진뷰티사이언스,086710,11000,134236080000.0,,,,,,0,주의 필요,
하나금융지주,086790,60100,17263176888000.0,,,,,,0,주의 필요,
바이오솔루션,086820,24850,202861136100.0,,,,,,0,주의 필요,
이수앱지스,086890,5350,192271633050.0,,,,,,0,주의 필요,
메디톡스,086900,130700,953913557900.0,,,,,,0,주의 필요,
MDS테크,086960,1197,111107680236.0,,,,,,0,주의 필요,
쇼박스,086980,3050,191045900000.0,,,,,,0,주의 필요,
펩트론,087010,88000,2050166800000.0,,,,,,0,주의 필요,
모바일어플라이언스,087260,1979,64422111919.0,,,,,,0,주의 필요,
픽셀플러스,087600,6960,56839243680.0,,,,,,0,주의 필요,
동아엘텍,088130,3065,53592487410.0,,,,,,0,주의 필요,
이리츠코크렙,088260,4280,271102005200.0,,,,,,0,주의 필요,
쏘닉스,088280,2755,47679379950.0,,,,,,0,주의 필요,
이원컴포텍,088290,1380,43237703220.0,,,,,,0,주의 필요,
유라클,088340,10340,44772903120.0,,,,,,0,주의 필요,
한화생명,088350,2660,2310289800000.0,,,,,,0,주의 필요,
이녹스,088390,8050,75556044200.0,,,,,,0,주의 필요,
진도,088790,1823,22692237312.0,,,,,,0,주의 필요,
에이스테크,088800,600,135911581800.0,,,,,,0,주의 필요,
동우팜투테이블,088910,1992,51456873888.0,,,,,,0,주의 필요,
맥쿼리인프라,088980,10980,5258563483140.0,,,,,,0,주의 필요,
켐트로닉스,089010,31050,476131443300.0,,,,,,0,주의 필요,
테크윙,089030,35600,1329789762000.0,,,,,,0,주의 필요,
넥스턴바이오,089140,2435,30525756575.0,,,,,,0,주의 필요,
케이씨티,089150,2255,38673250000.0,,,,,,0,주의 필요,
THE E&M,089230,776,16981171528.0,,,,,,0,주의 필요,
HDC현대EP,089470,3605,114999500000.0,,,,,,0,주의 필요,
제주항공,089590,7080,570938173800.0,,,,,,0,주의 필요,
나스미디어,089600,14540,168201090020.0,,,,,,0,주의 필요,
제이티,089790,4285,44201973205.0,,,,,,0,주의 필요,
유비벨록스,089850,6350,93536763650.0,,,,,,0,주의 필요,
롯데렌탈,089860,29800,1082019762400.0,,,,,,0,주의 필요,
코세스,089890,7950,131850447900.0,,,,,,0,주의 필요,
브이엠,089970,9680,233051759600.0,,,,,,0,주의 필요,
상아프론테크,089980,15730,251507552010.0,,,,,,0,주의 필요,
평화산업,090080,1190,65333688210.0,,,,,,0,주의 필요,
아이윈,090150,804,33667735572.0,,,,,,0,주의 필요,
노루페인트,090350,7690,153800000000.0,,,,,,0,주의 필요,
노루페인트우,090355,12270,5682556020.0,,,,,,0,주의 필요,
로보스타,090360,25250,246187500000.0,,,,,,0,주의 필요,
메타랩스,090370,1389,34592613021.0,,,,,,0,주의 필요,
덕신이피씨,090410,1512,69679151640.0,,,,,,0,주의 필요,
아모레퍼시픽,090430,112600,6586284663400.0,,,,,,0,주의 필요,
아모레퍼시픽우,090435,34350,362661460500.0,,,,,,0,주의 필요,
비에이치,090460,14810,510417452990.0,,,,,,0,주의 필요,
제이스텍,090470,4830,84411949020.0,,,,,,0,주의 필요,
휴림로봇,090710,2180,240318388740.0,,,,,,0,주의 필요,
현대이지웰,090850,5160,122531222760.0,,,,,,0,주의 필요,
세원이앤씨,091090,1270,66998498210.0,,,,,,0,주의 필요,
이엠텍,091120,16430,281494138480.0,,,,,,0,주의 필요,
S&K폴리텍,091340,2895,33882272295.0,,,,,,0,주의 필요,
한울소재과학,091440,4590,111290287500.0,,,,,,0,주의 필요,
상신이디피,091580,7980,106359187620.0,,,,,,0,주의 필요,
남화토건,091590,3890,45668600000.0,,,,,,0,주의 필요,
파트론,091700,6940,395580000000.0,,,,,,0,주의 필요,
티웨이항공,091810,2385,513678857760.0,,,,,,0,주의 필요,
나노캠텍,091970,534,19980941262.0,,,,,,0,주의 필요,
아미코젠,092040,3505,192839306235.0,,,,,,0,주의 필요,
디엔에프,092070,10230,118380107340.0,,,,,,0,주의 필요,
이크레더블,092130,13250,159577700000.0,,,,,,0,주의 필요,
서울바이오시스,092190,3305,151595005815.0,,,,,,0,주의 필요,
디아이씨,092200,4600,178887417400.0,,,,,,0,주의 필요,
KEC,092220,794,159405933954.0,,,,,,0,주의 필요,
KPX홀딩스,092230,55500,234467853000.0,,,,,,0,주의 필요,
현우산업,092300,2900,54151166400.0,,,,,,0,주의 필요,
기신정기,092440,2415,70518000000.0,,,,,,0,주의 필요,
한라IMS,092460,9130,156211378400.0,,,,,,0,주의 필요,
앤씨앤,092600,716,17959798172.0,,,,,,0,주의 필요,
네오팜,092730,11790,188969990310.0,,,,,,0,주의 필요,
동양피스톤,092780,4595,60509073700.0,,,,,,0,주의 필요,
넥스틸,092790,16760,435793520000.0,,,,,,0,주의 필요,
엑시콘,092870,12480,162873946560.0,,,,,,0,주의 필요,
LF,093050,15160,443278400000.0,,,,,,0,주의 필요,
빅솔론,093190,5180,99657527900.0,,,,,,0,주의 필요,
이아이디,093230,1392,354103029120.0,,,,,,0,주의 필요,
형지엘리트,093240,2330,88680240370.0,,,,,,0,주의 필요,
케이아이엔엑스,093320,74800,365024000000.0,,,,,,0,주의 필요,
후성,093370,4570,490156858100.0,,,,,,0,주의 필요,
풍강,093380,2520,24895868760.0,,,,,,0,주의 필요,
매커스,093520,10050,162439074600.0,,,,,,0,주의 필요,
케이알엠,093640,4000,130426896000.0,,,,,,0,주의 필요,
서원인텍,093920,5280,98208000000.0,,,,,,0,주의 필요,
동운아나텍,094170,22350,426152098800.0,,,,,,0,주의 필요,
효성ITX,094280,11820,136617924000.0,,,,,,0,주의 필요,
칩스앤미디어,094360,17910,372942150840.0,,,,,,0,주의 필요,
갤럭시아머니트리,094480,8190,321292373220.0,,,,,,0,주의 필요,
맵스리얼티1,094800,4285,397795108335.0,,,,,,0,주의 필요,
일진파워,094820,9170,138271761530.0,,,,,,0,주의 필요,
슈프리마에이치큐,094840,6470,67752804800.0,,,,,,0,주의 필요,
참좋은여행,094850,5580,78120000000.0,,,,,,0,주의 필요,
네오리진,094860,968,20714782792.0,,,,,,0,주의 필요,
푸른기술,094940,7130,59616682180.0,,,,,,0,주의 필요,
제이엠티,094970,2520,42205564800.0,,,,,,0,주의 필요,
이엠코리아,095190,2260,147488644120.0,,,,,,0,주의 필요,
웨이브일렉트로,095270,4335,64900394760.0,,,,,,0,주의 필요,
ISC,095340,61700,1307858478600.0,,,,,,0,주의 필요,
미래나노텍,095500,8290,257072891710.0,,,,,,0,주의 필요,
AJ네트웍스,095570,3830,173318066970.0,,,,,,0,주의 필요,
테스,095610,23800,470483778800.0,,,,,,0,주의 필요,
네오위즈,095660,20800,454621772800.0,,,,,,0,주의 필요,
제넥신,095700,4065,185122108110.0,,,,,,0,주의 필요,
웅진씽크빅,095720,1546,178572252810.0,,,,,,0,주의 필요,
에스에너지,095910,1399,27481645422.0,,,,,,0,주의 필요,
이트론,096040,271,245561580945.0,,,,,,0,주의 필요,
크레버스,096240,15240,169745863200.0,,,,,,0,주의 필요,
와이즈넛,096250,11400,148947976800.0,,,,,,0,주의 필요,
대창솔루션,096350,336,55023699024.0,,,,,,0,주의 필요,
씨젠,096530,24650,1287370752100.0,,,,,,0,주의 필요,
알에프세미,096610,2965,51550708615.0,,,,,,0,주의 필요,
에스코넥,096630,614,48740312224.0,,,,,,0,주의 필요,
에이루트,096690,1190,39837854910.0,,,,,,0,주의 필요,
JW홀딩스,096760,3020,223253324840.0,,,,,,0,주의 필요,
SK이노베이션,096770,132000,19936590432000.0,,,,,,0,주의 필요,
SK이노베이션우,096775,80400,100373450400.0,,,,,,0,주의 필요,
엘디티,096870,2575,17196880000.0,,,,,,0,주의 필요,
HJ중공업,097230,7900,657866819900.0,,,,,,0,주의 필요,
엠씨넥스,097520,24550,441353320600.0,,,,,,0,주의 필요,
에코볼트,097780,946,64072899748.0,,,,,,0,주의 필요,
윈팩,097800,672,78254553888.0,,,,,,0,주의 필요,
효성오앤비,097870,6260,53147400000.0,,,,,,0,주의 필요,
CJ제일제당,097950,250500,3771073593000.0,,,,,,0,주의 필요,
CJ제일제당 우,097955,133700,177477792100.0,,,,,,0,주의 필요,
마이크로컨텍솔,098120,10020,83293915320.0,,,,,,0,주의 필요,
고영,098460,17160,1178115595800.0,,,,,,0,주의 필요,
에스티오,098660,2420,30252361920.0,,,,,,0,주의 필요,
아이센스,099190,15590,430927446070.0,,,,,,0,주의 필요,
SDN,099220,1073,60272353203.0,,,,,,0,주의 필요,
쎄트렉아이,099320,55800,611081312400.0,,,,,,0,주의 필요,
브레인즈컴퍼니,099390,5380,44160562540.0,,,,,,0,주의 필요,
동방선기,099410,3580,50120000000.0,,,,,,0,주의 필요,
바이오플러스,099430,7230,432106076070.0,,,,,,0,주의 필요,
스맥,099440,3270,131595898380.0,,,,,,0,주의 필요,
DGI,099520,1284,58141862016.0,,,,,,0,주의 필요,
이지케어텍,099750,18030,123231011280.0,,,,,,0,주의 필요,
인지소프트,100030,16000,52539424000.0,,,,,,0,주의 필요,
SK오션플랜트,100090,14870,880238096160.0,,,,,,0,주의 필요,
뷰웍스,100120,22600,220350000000.0,,,,,,0,주의 필요,
동국S&C,100130,2075,118571725000.0,,,,,,0,주의 필요,
비상교육,100220,4900,63684030900.0,,,,,,0,주의 필요,
진양홀딩스,100250,3030,169362734760.0,,,,,,0,주의 필요,
머큐리,100590,3450,54613579350.0,,,,,,0,주의 필요,
서암기계공업,100660,3630,45738000000.0,,,,,,0,주의 필요,
세운메디칼,100700,2430,106434000000.0,,,,,,0,주의 필요,
미래에셋벤처투자,100790,4770,253404504180.0,,,,,,0,주의 필요,
SNT에너지,100840,33900,701078543700.0,,,,,,0,주의 필요,
KS인더스트리,101000,2210,67730159510.0,,,,,,0,주의 필요,
인바이오젠,101140,6940,69706859040.0,,,,,,0,주의 필요,
월덱스,101160,19220,317341285460.0,,,,,,0,주의 필요,
우림피티에스,101170,5680,76680000000.0,,,,,,0,주의 필요,
씨큐브,101240,4355,45034824185.0,,,,,,0,주의 필요,
모베이스,101330,3170,73376081930.0,,,,,,0,주의 필요,
에코앤드림,101360,27750,493564663500.0,,,,,,0,주의 필요,
아이엠,101390,940,12202933360.0,,,,,,0,주의 필요,
엔시트론,101400,414,26790938982.0,,,,,,0,주의 필요,
에스앤에스텍,101490,33600,720768619200.0,,,,,,0,주의 필요,
해태제과식품,101530,6090,177321445980.0,,,,,,0,주의 필요,
하이드로리튬,101670,1694,91763929180.0,,,,,,0,주의 필요,
한국정밀기계,101680,2935,24665740000.0,,,,,,0,주의 필요,
위메이드맥스,101730,7920,656850078720.0,,,,,,0,주의 필요,
인화정공,101930,30700,295203003100.0,,,,,,0,주의 필요,
어보브반도체,102120,12440,221192567320.0,,,,,,0,주의 필요,
동성케미컬,102260,3845,191057004160.0,,,,,,0,주의 필요,
쌍방울,102280,13450,70637274900.0,,,,,,0,주의 필요,
케이옥션,102370,3365,91626291650.0,,,,,,0,주의 필요,
이연제약,102460,11780,218952633580.0,,,,,,0,주의 필요,
이엔에프테크놀로지,102710,25100,358624683600.0,,,,,,0,주의 필요,
코오롱생명과학,102940,36800,457180641600.0,,,,,,0,주의 필요,
풍산,103140,64700,1813170786600.0,,,,,,0,주의 필요,
에스앤더블류,103230,3000,21600000000.0,,,,,,0,주의 필요,
일진전기,103590,27900,1330422381000.0,,,,,,0,주의 필요,
우양,103840,2895,47380809060.0,,,,,,0,주의 필요,
대성파인텍,104040,817,38582814379.0,,,,,,0,주의 필요,
NHN벅스,104200,3165,46929195750.0,,,,,,0,주의 필요,
디와이피엔에프,104460,14710,157597423750.0,,,,,,0,주의 필요,
티케이케미칼,104480,1410,128162561940.0,,,,,,0,주의 필요,
코렌텍,104540,6220,79527302800.0,,,,,,0,주의 필요,
노랑풍선,104620,4830,76517468580.0,,,,,,0,주의 필요,
한국철강,104700,8000,291600000000.0,,,,,,0,주의 필요,
원익머트리얼즈,104830,21200,267289600000.0,,,,,,0,주의 필요,
케이엔더블유,105330,3545,56932799260.0,,,,,,0,주의 필요,
엣지파운드리,105550,4405,279870071580.0,,,,,,0,주의 필요,
KB금융,105560,78300,30813275520900.0,,,,,,0,주의 필요,
한세실업,105630,12000,480000000000.0,,,,,,0,주의 필요,
디케이락,105740,8270,84093602510.0,,,,,,0,주의 필요,
포스뱅크,105760,6220,58862721200.0,,,,,,0,주의 필요,
우진,105840,7780,158117716920.0,,,,,,0,주의 필요,
케이이엠텍,106080,2075,52156089875.0,,,,,,0,주의 필요,
하이텍팜,106190,15730,167259811290.0,,,,,,0,주의 필요,
파인테크닉스,106240,1320,21408736800.0,,,,,,0,주의 필요,
노블엠앤비,106520,411,15904036272.0,,,,,,0,주의 필요,
미원홀딩스,107590,72700,168664000000.0,,,,,,0,주의 필요,
새빗켐,107600,17230,85832020350.0,,,,,,0,주의 필요,
한중엔시에스,107640,24700,223731266200.0,,,,,,0,주의 필요,
톱텍,108230,4485,170534253825.0,,,,,,0,주의 필요,
LX세미콘,108320,57600,936823680000.0,,,,,,0,주의 필요,
대양전기공업,108380,18510,177091333830.0,,,,,,0,주의 필요,
로보티즈,108490,37250,491979747500.0,,,,,,0,주의 필요,
LX하우시스,108670,30200,270823634000.0,,,,,,0,주의 필요,
LX하우시스우,108675,18080,18664526400.0,,,,,,0,주의 필요,
셀바스AI,108860,13100,352583749000.0,,,,,,0,주의 필요,
주성코퍼레이션,109070,4100,216521943000.0,,,,,,0,주의 필요,
옵티시스,109080,8740,49258640000.0,,,,,,0,주의 필요,
에스와이,109610,3925,191961545000.0,,,,,,0,주의 필요,
씨싸이트,109670,7110,41498240220.0,,,,,,0,주의 필요,
디에스케이,109740,4155,106826670450.0,,,,,,0,주의 필요,
진매트릭스,109820,2455,50066386200.0,,,,,,0,주의 필요,
동일금속,109860,8170,74347000000.0,,,,,,0,주의 필요,
AP헬스케어,109960,479,96178059851.0,,,,,,0,주의 필요,
전진바이오팜,110020,2680,24277482160.0,,,,,,0,주의 필요,
크리스에프앤씨,110790,4745,111179905200.0,,,,,,0,주의 필요,
디아이티,110990,14710,278019000000.0,,,,,,0,주의 필요,
호전실업,111110,7880,76829873920.0,,,,,,0,주의 필요,
동인기연,111380,15500,94984000000.0,,,,,,0,주의 필요,
남화산업,111710,5020,103351760000.0,,,,,,0,주의 필요,
영원무역,111770,47250,2093716863000.0,,,,,,0,주의 필요,
KH 미래물산,111870,8910,43928518590.0,,,,,,0,주의 필요,
위메이드,112040,31150,1057495245450.0,,,,,,0,주의 필요,
와이씨켐,112290,25300,255796788500.0,,,,,,0,주의 필요,
씨에스윈드,112610,36500,1539256209500.0,,,,,,0,주의 필요,
디젠스,113810,1950,63624699450.0,,,,,,0,주의 필요,
GKL,114090,10680,660618555600.0,,,,,,0,주의 필요,
강원에너지,114190,7870,205588309060.0,,,,,,0,주의 필요,
그린생명과학,114450,1675,33500000000.0,,,,,,0,주의 필요,
폴라리스우노,114630,497,38645501356.0,,,,,,0,주의 필요,
한솔아이원스,114810,8240,239892553760.0,,,,,,0,주의 필요,
아이패밀리에스씨,114840,20950,362851905000.0,,,,,,0,주의 필요,
휴맥스,115160,1143,50257851732.0,,,,,,0,주의 필요,
큐리언트,115180,7280,235120631200.0,,,,,,0,주의 필요,
인포바인,115310,35650,113826278950.0,,,,,,0,주의 필요,
우리넷,115440,7110,76747416120.0,,,,,,0,주의 필요,
HLB테라퓨틱스,115450,7990,672217244790.0,,,,,,0,주의 필요,
씨유메디칼,115480,590,35768489220.0,,,,,,0,주의 필요,
케이씨에스,115500,12460,149520000000.0,,,,,,0,주의 필요,
씨엔플러스,115530,351,23855013000.0,,,,,,0,주의 필요,
스타플렉스,115570,2470,19721734760.0,,,,,,0,주의 필요,
이미지스,115610,1902,31668781206.0,,,,,,0,주의 필요,
대성에너지,117580,7860,216150000000.0,,,,,,0,주의 필요,
알파홀딩스,117670,1160,71217829960.0,,,,,,0,주의 필요,
티로보틱스,117730,15790,286941595980.0,,,,,,0,주의 필요,
메타케어,118000,291,47950212924.0,,,,,,0,주의 필요,
모트렉스,118990,9560,237680624400.0,,,,,,0,주의 필요,
포메탈,119500,3655,43301632960.0,,,,,,0,주의 필요,
인터로조,119610,24900,329090302200.0,,,,,,0,주의 필요,
KC코트렐,119650,467,29988091643.0,,,,,,0,주의 필요,
아이텍,119830,6170,132249612490.0,,,,,,0,주의 필요,
지엔씨에너지,119850,16800,276341671200.0,,,,,,0,주의 필요,
조선선재,120030,98000,123249798000.0,,,,,,0,주의 필요,
코오롱인더,120110,31700,872355184700.0,,,,,,0,주의 필요,
코오롱인더우,120115,19490,53945591400.0,,,,,,0,주의 필요,
대정화금,120240,12870,92540332170.0,,,,,,0,주의 필요,
골프존뉴딘홀딩스,121440,4000,171347272000.0,,,,,,0,주의 필요,
나노신소재,121600,70100,854945067800.0,,,,,,0,주의 필요,
비덴트,121800,3320,256309348520.0,,,,,,0,주의 필요,
코이즈,121850,1494,45737577450.0,,,,,,0,주의 필요,
에스디시스템,121890,1600,21266313600.0,,,,,,0,주의 필요,
제노레이,122310,5740,83539064560.0,,,,,,0,주의 필요,
삼기,122350,1174,45010488472.0,,,,,,0,주의 필요,
KX,122450,3670,166382987880.0,,,,,,0,주의 필요,
예스티,122640,12800,267905382400.0,,,,,,0,주의 필요,
서진오토모티브,122690,1893,41351468130.0,,,,,,0,주의 필요,
와이지엔터테인먼트,122870,61300,1145761303700.0,,,,,,0,주의 필요,
아이마켓코리아,122900,7790,260410663600.0,,,,,,0,주의 필요,
와이솔,122990,6490,179588249170.0,,,,,,0,주의 필요,
아이윈플러스,123010,1461,47714129862.0,,,,,,0,주의 필요,
엠에스오토텍,123040,2515,173968115695.0,,,,,,0,주의 필요,
제닉,123330,24050,191646754000.0,,,,,,0,주의 필요,
코리아에프티,123410,4940,137534856160.0,,,,,,0,주의 필요,
위메이드플레이,123420,6870,78797814540.0,,,,,,0,주의 필요,
이엠넷,123570,2430,54130869540.0,,,,,,0,주의 필요,
한국화장품,123690,6780,108941040000.0,,,,,,0,주의 필요,
SJM,123700,2950,46034449100.0,,,,,,0,주의 필요,
알톤,123750,1590,20266612230.0,,,,,,0,주의 필요,
뉴온,123840,1110,41241280770.0,,,,,,0,주의 필요,
아나패스,123860,19340,234466846100.0,,,,,,0,주의 필요,
한국자산신탁,123890,2480,307464824960.0,,,,,,0,주의 필요,
아이티센,124500,6320,146652610640.0,,,,,,0,주의 필요,
태웅로직스,124560,3030,116402249520.0,,,,,,0,주의 필요,
아모그린텍,125210,5870,96836157300.0,,,,,,0,주의 필요,
비나텍,126340,24800,150910926400.0,,,,,,0,주의 필요,
현대퓨처넷,126560,3375,371934939375.0,,,,,,0,주의 필요,
BGF에코머티리얼즈,126600,2775,174178144725.0,,,,,,0,주의 필요,
화신정공,126640,1380,50195964060.0,,,,,,0,주의 필요,
하이비젼시스템,126700,17350,259245643200.0,,,,,,0,주의 필요,
수산인더스트리,126720,20900,298577400000.0,,,,,,0,주의 필요,
코칩,126730,12310,104677592600.0,,,,,,0,주의 필요,
제이엔케이글로벌,126880,4085,94792028755.0,,,,,,0,주의 필요,
디엔에이링크,127120,6100,140023371100.0,,,,,,0,주의 필요,
아시아경제,127710,1318,46003580076.0,,,,,,0,주의 필요,
화인써키트,127980,6050,71636138200.0,,,,,,0,주의 필요,
에코캡,128540,1682,44893353720.0,,,,,,0,주의 필요,
피제이메탈,128660,3185,78998730265.0,,,,,,0,주의 필요,
대성산업,128820,3080,139325272240.0,,,,,,0,주의 필요,
한미약품,128940,245000,3138692795000.0,,,,,,0,주의 필요,
인터지스,129260,2535,75410860590.0,,,,,,0,주의 필요,
앱코,129890,942,47706092220.0,,,,,,0,주의 필요,
대성하이텍,129920,3730,51157147690.0,,,,,,0,주의 필요,
GH신소재,130500,2640,38398937280.0,,,,,,0,주의 필요,
나이스디앤비,130580,4730,72842000000.0,,,,,,0,주의 필요,
한전산업,130660,11080,361208000000.0,,,,,,0,주의 필요,
티피씨글로벌,130740,1750,19734188250.0,,,,,,0,주의 필요,
옵투스제약,131030,6660,107580058920.0,,,,,,0,주의 필요,
시큐브,131090,850,34000000000.0,,,,,,0,주의 필요,
티엔엔터테인먼트,131100,1557,43671128364.0,,,,,,0,주의 필요,
딜리,131180,879,25798650000.0,,,,,,0,주의 필요,
대한과학,131220,4300,32054307000.0,,,,,,0,주의 필요,
티에스이,131290,50400,557496021600.0,,,,,,0,주의 필요,
알서포트,131370,2880,153409199040.0,,,,,,0,주의 필요,
이브이첨단소재,131400,1847,110062512054.0,,,,,,0,주의 필요,
파인텍,131760,1015,44083056745.0,,,,,,0,주의 필요,
두산테스나,131970,30300,585615311400.0,,,,,,0,주의 필요,
메가엠디,133750,2165,50676321705.0,,,,,,0,주의 필요,
화인베스틸,133820,1121,34556078278.0,,,,,,0,주의 필요,
이퓨쳐,134060,3965,18910076250.0,,,,,,0,주의 필요,
미원화학,134380,78100,171762830800.0,,,,,,0,주의 필요,
탑코미디어,134580,2035,44822435845.0,,,,,,0,주의 필요,
시디즈,134790,24350,48700000000.0,,,,,,0,주의 필요,
아셈스,136410,8050,88703803300.0,,,,,,0,주의 필요,
하림,136480,3070,326063785140.0,,,,,,0,주의 필요,
선진,136490,5740,136494926960.0,,,,,,0,주의 필요,
윈스,136540,11000,135077206000.0,,,,,,0,주의 필요,
나래나노텍,137080,3090,34173613980.0,,,,,,0,주의 필요,
에스디바이오센서,137310,9900,1232325794700.0,,,,,,0,주의 필요,
피엔티,137400,43700,1037572858200.0,,,,,,0,주의 필요,
넥스트아이,137940,422,33051458624.0,,,,,,0,주의 필요,
제이씨케미칼,137950,4150,92411428100.0,,,,,,0,주의 필요,
메리츠금융지주,138040,115500,22028173167000.0,,,,,,0,주의 필요,
신진에스엠,138070,2455,42970365820.0,,,,,,0,주의 필요,
오이솔루션,138080,10160,107940805200.0,,,,,,0,주의 필요,
협진,138360,566,27365108368.0,,,,,,0,주의 필요,
코오롱ENP,138490,6080,231040000000.0,,,,,,0,주의 필요,
나이벡,138610,14510,158059127670.0,,,,,,0,주의 필요,
BNK금융지주,138930,10490,3339843114310.0,,,,,,0,주의 필요,
BF랩스,139050,2805,24247965555.0,,,,,,0,주의 필요,
DGB금융지주,139130,8870,1475904428710.0,,,,,,0,주의 필요,
이마트,139480,84100,2344356377900.0,,,,,,0,주의 필요,
키네마스터,139670,2585,36497123850.0,,,,,,0,주의 필요,
아주스틸,139990,4290,166260726060.0,,,,,,0,주의 필요,
서플러스글로벌,140070,2605,96353740000.0,,,,,,0,주의 필요,
메지온,140410,27500,823991767500.0,,,,,,0,주의 필요,
카티스,140430,2050,39159548950.0,,,,,,0,주의 필요,
대창스틸,140520,2080,43907225440.0,,,,,,0,주의 필요,
알에스오토메이션,140670,16920,157409128800.0,,,,,,0,주의 필요,
파크시스템스,140860,200500,1401009188500.0,,,,,,0,주의 필요,
에이리츠,140910,3130,13969290160.0,,,,,,0,주의 필요,
비아트론,141000,7250,87831647500.0,,,,,,0,주의 필요,
리가켐바이오,141080,103300,3781847915400.0,,,,,,0,주의 필요,
유니트론텍,142210,5690,109510263480.0,,,,,,0,주의 필요,
녹십자엠에스,142280,3965,86206736590.0,,,,,,0,주의 필요,
모아라이프플러스,142760,1244,46942104884.0,,,,,,0,주의 필요,
아이디스,143160,15370,164710914300.0,,,,,,0,주의 필요,
핸즈코퍼레이션,143210,1895,41454540565.0,,,,,,0,주의 필요,
사람인,143240,15570,182313224910.0,,,,,,0,주의 필요,
영우디에스피,143540,633,28231733535.0,,,,,,0,주의 필요,
지씨셀,144510,22950,362617894800.0,,,,,,0,주의 필요,
뉴파워프라즈마,144960,4920,214967710080.0,,,,,,0,주의 필요,
휴젤,145020,330000,4159330890000.0,,,,,,0,주의 필요,
노브랜드,145170,6520,110242800600.0,,,,,,0,주의 필요,
다이나믹디자인,145210,912,31538498544.0,,,,,,0,주의 필요,
케이탑리츠,145270,986,47387923164.0,,,,,,0,주의 필요,
덴티움,145720,62100,687374343000.0,,,,,,0,주의 필요,
삼양사,145990,44700,461011170300.0,,,,,,0,주의 필요,
삼양사우,145995,29350,10861554500.0,,,,,,0,주의 필요,
율촌,146060,1356,32565146820.0,,,,,,0,주의 필요,
비씨엔씨,146320,10510,134506170730.0,,,,,,0,주의 필요,
피엠티,147760,2725,29484134850.0,,,,,,0,주의 필요,
제룡산업,147830,5960,119200000000.0,,,,,,0,주의 필요,
세경하이테크,148150,7910,283655993390.0,,,,,,0,주의 필요,
알엔투테크놀로지,148250,8050,61818912400.0,,,,,,0,주의 필요,
비큐AI,148780,1016,31948856600.0,,,,,,0,주의 필요,
에이치와이티씨,148930,3900,39683330700.0,,,,,,0,주의 필요,
아바텍,149950,8950,139687125000.0,,,,,,0,주의 필요,
하이로닉,149980,6110,113611557930.0,,,,,,0,주의 필요,
인트로메딕,150840,5850,251537720850.0,,,,,,0,주의 필요,
파수,150900,4620,53986649640.0,,,,,,0,주의 필요,
KG에코솔루션,151860,5180,254353550360.0,,,,,,0,주의 필요,
