IDX_CD,CMP_CD,CMP_KOR,SEC_NM_KOR,기준일
G20,160190,하이젠알앤엠,산업재,2025-03-14
G20,29960,코엔텍,산업재,2025-03-14
G20,119850,지엔씨에너지,산업재,2025-03-14
G20,90360,로보스타,산업재,2025-03-14
G20,35890,서희건설,산업재,2025-03-14
G20,79900,전진건설로봇,산업재,2025-03-14
G20,6340,대원전선,산업재,2025-03-14
G20,45100,한양이엔지,산업재,2025-03-14
G20,56080,유진로봇,산업재,2025-03-14
G20,418550,제이오,산업재,2025-03-14
G20,75580,세진중공업,산업재,2025-03-14
G20,2020,코오롱,산업재,2025-03-14
G20,3300,한일홀딩스,산업재,2025-03-14
G20,183190,아세아시멘트,산업재,2025-03-14
G20,2900,TYM,산업재,2025-03-14
G20,23410,유진기업,산업재,2025-03-14
G20,255220,SG,산업재,2025-03-14
G20,16800,퍼시스,산업재,2025-03-14
G20,101930,인화정공,산업재,2025-03-14
G20,298690,에어부산,산업재,2025-03-14
G20,122900,아이마켓코리아,산업재,2025-03-14
G20,95190,이엠코리아,산업재,2025-03-14
G20,462350,이노스페이스,산업재,2025-03-14
G20,60150,인선이엔티,산업재,2025-03-14
G20,460930,현대힘스,산업재,2025-03-14
G20,282880,코윈테크,산업재,2025-03-14
G20,4360,세방,산업재,2025-03-14
G20,4980,성신양회,산업재,2025-03-14
G20,25950,동신건설,산업재,2025-03-14
G20,14940,오리엔탈정공,산업재,2025-03-14
G20,38500,삼표시멘트,산업재,2025-03-14
G20,36890,진성티이씨,산업재,2025-03-14
G20,6910,보성파워텍,산업재,2025-03-14
G20,377450,리파인,산업재,2025-03-14
G20,53690,한미글로벌,산업재,2025-03-14
G20,109610,에스와이,산업재,2025-03-14
G20,19210,와이지-원,산업재,2025-03-14
G20,44450,KSS해운,산업재,2025-03-14
G20,274090,켄코아에어로스페이스,산업재,2025-03-14
G20,451760,컨텍,산업재,2025-03-14
G20,2150,도화엔지니어링,산업재,2025-03-14
G20,97230,HJ중공업,산업재,2025-03-14
G20,1250,GS글로벌,산업재,2025-03-14
G20,203650,드림시큐리티,산업재,2025-03-14
G20,99440,스맥,산업재,2025-03-14
G20,18310,삼목에스폼,산업재,2025-03-14
G20,10820,퍼스텍,산업재,2025-03-14
G20,140670,알에스오토메이션,산업재,2025-03-14
G20,28100,동아지질,산업재,2025-03-14
G20,36560,영풍정밀,산업재,2025-03-14
G20,77970,STX엔진,산업재,2025-03-14
G20,34950,한국기업평가,산업재,2025-03-14
G20,7110,일신석재,산업재,2025-03-14
G20,36190,금화피에스시,산업재,2025-03-14
G20,60310,3S,산업재,2025-03-14
G20,390,삼화페인트,산업재,2025-03-14
G20,36800,나이스정보통신,산업재,2025-03-14
G20,474170,루미르,산업재,2025-03-14
G20,105840,우진,산업재,2025-03-14
G20,5870,휴니드,산업재,2025-03-14
G20,7210,벽산,산업재,2025-03-14
G20,9070,KCTC,산업재,2025-03-14
G20,90850,현대이지웰,산업재,2025-03-14
G20,143240,사람인,산업재,2025-03-14
G20,126340,비나텍,산업재,2025-03-14
G20,79430,현대리바트,산업재,2025-03-14
G20,210540,디와이파워,산업재,2025-03-14
G20,13120,동원개발,산업재,2025-03-14
G20,4140,동방,산업재,2025-03-14
G20,94820,일진파워,산업재,2025-03-14
G20,25900,동화기업,산업재,2025-03-14
G20,388050,지투파워,산업재,2025-03-14
G20,361390,제노코,산업재,2025-03-14
G20,289930,웨이비스,산업재,2025-03-14
G20,42370,비츠로테크,산업재,2025-03-14
G20,195990,에이비프로바이오,산업재,2025-03-14
G20,26150,특수건설,산업재,2025-03-14
G20,1520,동양,산업재,2025-03-14
G20,8830,대동기어,산업재,2025-03-14
G20,58850,KTcs,산업재,2025-03-14
G20,11700,한신기계,산업재,2025-03-14
G20,39570,HDC랩스,산업재,2025-03-14
G20,860,강남제비스코,산업재,2025-03-14
G20,65450,빅텍,산업재,2025-03-14
G20,41440,현대에버다임,산업재,2025-03-14
G20,13360,일성건설,산업재,2025-03-14
G20,53080,케이엔솔,산업재,2025-03-14
G20,90350,노루페인트,산업재,2025-03-14
G20,15230,대창단조,산업재,2025-03-14
G20,4380,삼익THK,산업재,2025-03-14
G20,11370,서한,산업재,2025-03-14
G20,389500,에스비비테크,산업재,2025-03-14
G20,700,유수홀딩스,산업재,2025-03-14
G20,13580,계룡건설,산업재,2025-03-14
G20,7820,에스엠코어,산업재,2025-03-14
G20,15860,일진홀딩스,산업재,2025-03-14
G20,297090,씨에스베어링,산업재,2025-03-14
G20,49720,고려신용정보,산업재,2025-03-14
G20,39610,화성밸브,산업재,2025-03-14
G20,147830,제룡산업,산업재,2025-03-14
G20,84180,수성웹툰,산업재,2025-03-14
G20,108380,대양전기공업,산업재,2025-03-14
G20,101670,하이드로리튬,산업재,2025-03-14
G20,92460,한라IMS,산업재,2025-03-14
G20,122450,KX,산업재,2025-03-14
G20,58860,KTis,산업재,2025-03-14
G20,199820,제일일렉트릭,산업재,2025-03-14
G20,382900,범한퓨얼셀,산업재,2025-03-14
G20,67900,와이엔텍,산업재,2025-03-14
G20,5430,한국공항,산업재,2025-03-14
G20,43910,자연과환경,산업재,2025-03-14
G20,104460,디와이피엔에프,산업재,2025-03-14
G20,15590,KIB플러그에너지,산업재,2025-03-14
G20,2780,진흥기업,산업재,2025-03-14
G20,320,노루홀딩스,산업재,2025-03-14
G20,13570,디와이,산업재,2025-03-14
G20,49430,코메론,산업재,2025-03-14
G20,14280,금강공업,산업재,2025-03-14
G20,17510,세명전기,산업재,2025-03-14
G20,2460,HS화성,산업재,2025-03-14
G20,66620,국보디자인,산업재,2025-03-14
G20,49180,셀루메드,산업재,2025-03-14
G20,25750,한솔홈데코,산업재,2025-03-14
G20,74610,이엔플러스,산업재,2025-03-14
G20,17550,수산중공업,산업재,2025-03-14
G20,73010,케이에스피,산업재,2025-03-14
G20,124560,태웅로직스,산업재,2025-03-14
G20,317850,대모,산업재,2025-03-14
G20,206400,베노티앤알,산업재,2025-03-14
G20,85310,엔케이,산업재,2025-03-14
G20,92130,이크레더블,산업재,2025-03-14
G20,910,유니온,산업재,2025-03-14
G20,45340,토탈소프트,산업재,2025-03-14
G20,448280,에코아이,산업재,2025-03-14
G20,199430,케이엔알시스템,산업재,2025-03-14
G20,11560,세보엠이씨,산업재,2025-03-14
G20,65710,서호전기,산업재,2025-03-14
G20,60560,홈센타홀딩스,산업재,2025-03-14
G20,105740,디케이락,산업재,2025-03-14
G20,65950,웰크론,산업재,2025-03-14
G20,10960,삼호개발,산업재,2025-03-14
G20,24840,KBI메탈,산업재,2025-03-14
G20,225530,보광산업,산업재,2025-03-14
G20,448710,코츠테크놀로지,산업재,2025-03-14
G20,365330,에스와이스틸텍,산업재,2025-03-14
G20,24880,케이피에프,산업재,2025-03-14
G20,37440,희림,산업재,2025-03-14
G20,130580,나이스디앤비,산업재,2025-03-14
G20,9180,한솔로지스틱스,산업재,2025-03-14
G20,6050,국영지앤엠,산업재,2025-03-14
G20,6390,한일현대시멘트,산업재,2025-03-14
G20,186230,그린플러스,산업재,2025-03-14
G20,4960,한신공영,산업재,2025-03-14
G20,13700,까뮤이앤씨,산업재,2025-03-14
G20,2990,금호건설,산업재,2025-03-14
G20,96350,대창솔루션,산업재,2025-03-14
G20,95570,AJ네트웍스,산업재,2025-03-14
G20,54540,삼영엠텍,산업재,2025-03-14
G20,487570,HS효성,산업재,2025-03-14
G20,51490,나라엠앤디,산업재,2025-03-14
G20,66980,한성크린텍,산업재,2025-03-14
G20,14790,HL D&I,산업재,2025-03-14
G20,90410,덕신이피씨,산업재,2025-03-14
G20,3010,혜인,산업재,2025-03-14
G20,8260,NI스틸,산업재,2025-03-14
G20,71670,에이테크솔루션,산업재,2025-03-14
G20,19990,에너토크,산업재,2025-03-14
G20,17040,광명전기,산업재,2025-03-14
G20,3100,선광,산업재,2025-03-14
G20,94280,효성ITX,산업재,2025-03-14
G20,3070,코오롱글로벌,산업재,2025-03-14
G20,105760,포스뱅크,산업재,2025-03-14
G20,440320,오픈놀,산업재,2025-03-14
G20,11390,부산산업,산업재,2025-03-14
G20,10660,화천기계,산업재,2025-03-14
G20,7610,선도전기,산업재,2025-03-14
G20,38620,위즈코프,산업재,2025-03-14
G20,86670,비엠티,산업재,2025-03-14
G20,3800,에이스침대,산업재,2025-03-14
G20,37350,성도이엔지,산업재,2025-03-14
G20,452280,한선엔지니어링,산업재,2025-03-14
G20,474610,RF시스템즈,산업재,2025-03-14
G20,2410,범양건영,산업재,2025-03-14
G20,38010,제일테크노스,산업재,2025-03-14
G20,479960,위너스,산업재,2025-03-14
G20,38390,레드캡투어,산업재,2025-03-14
G20,101170,우림피티에스,산업재,2025-03-14
G20,13810,스페코,산업재,2025-03-14
G20,39020,이건홀딩스,산업재,2025-03-14
G20,317400,자이에스앤디,산업재,2025-03-14
G20,4910,조광페인트,산업재,2025-03-14
G20,99410,동방선기,산업재,2025-03-14
G20,381620,제닉스,산업재,2025-03-14
G20,54930,유신,산업재,2025-03-14
G20,309930,오하임앤컴퍼니,산업재,2025-03-14
G20,58730,다스코,산업재,2025-03-14
G20,35200,프럼파스트,산업재,2025-03-14
G20,8250,이건산업,산업재,2025-03-14
G20,5750,대림B&Co,산업재,2025-03-14
G20,850,화천기공,산업재,2025-03-14
G20,36120,SCI평가정보,산업재,2025-03-14
G20,198440,강동씨앤엘,산업재,2025-03-14
G20,5960,동부건설,산업재,2025-03-14
G20,33290,코웰패션,산업재,2025-03-14
G20,101000,KS인더스트리,산업재,2025-03-14
G20,46940,우원개발,산업재,2025-03-14
G20,4870,티웨이홀딩스,산업재,2025-03-14
G20,1260,남광토건,산업재,2025-03-14
G20,33540,파라텍,산업재,2025-03-14
G20,21320,KCC건설,산업재,2025-03-14
G20,159010,아스플로,산업재,2025-03-14
G20,2290,삼일기업공사,산업재,2025-03-14
G20,10240,흥국,산업재,2025-03-14
G20,43220,티에스넥스젠,산업재,2025-03-14
G20,119500,포메탈,산업재,2025-03-14
G20,417970,모델솔루션,산업재,2025-03-14
G20,54300,팬스타엔터프라이즈,산업재,2025-03-14
G20,24800,유성티엔에스,산업재,2025-03-14
G20,17000,신원종합개발,산업재,2025-03-14
G20,465770,STX그린로지스,산업재,2025-03-14
G20,42940,상지건설,산업재,2025-03-14
G20,40610,SG&G,산업재,2025-03-14
G20,50860,아세아텍,산업재,2025-03-14
G20,11810,STX,산업재,2025-03-14
G20,327260,RF머트리얼즈,산업재,2025-03-14
G20,171120,라이온켐텍,산업재,2025-03-14
G20,129260,인터지스,산업재,2025-03-14
G20,333430,일승,산업재,2025-03-14
G20,109860,동일금속,산업재,2025-03-14
G20,407400,꿈비,산업재,2025-03-14
G20,23350,한국종합기술,산업재,2025-03-14
G20,129920,대성하이텍,산업재,2025-03-14
G20,71950,코아스,산업재,2025-03-14
G20,53160,프리엠스,산업재,2025-03-14
G20,317830,에스피시스템스,산업재,2025-03-14
G20,49800,우진플라임,산업재,2025-03-14
G20,189860,서전기전,산업재,2025-03-14
G20,52300,오션인더블유,산업재,2025-03-14
G20,6920,모헨즈,산업재,2025-03-14
G20,23960,에쓰씨엔지니어링,산업재,2025-03-14
G20,1840,이화공영,산업재,2025-03-14
G20,8470,부스타,산업재,2025-03-14
G20,22220,TKG애강,산업재,2025-03-14
G20,14130,한익스프레스,산업재,2025-03-14
G20,446070,유니드비티플러스,산업재,2025-03-14
G20,138070,신진에스엠,산업재,2025-03-14
G20,56730,CNT85,산업재,2025-03-14
G20,16250,SGC E&C,산업재,2025-03-14
G20,92440,기신정기,산업재,2025-03-14
G20,413630,씨피시스템,산업재,2025-03-14
G20,91590,남화토건,산업재,2025-03-14
G20,192390,윈하이텍,산업재,2025-03-14
G20,4440,삼일씨엔에스,산업재,2025-03-14
G20,138360,협진,산업재,2025-03-14
G20,11090,에넥스,산업재,2025-03-14
G20,35460,기산텔레콤,산업재,2025-03-14
G20,415380,스튜디오삼익,산업재,2025-03-14
G20,32280,삼일,산업재,2025-03-14
G20,89140,넥스턴바이오,산업재,2025-03-14
G20,76080,웰크론한텍,산업재,2025-03-14
G20,54180,메디콕스,산업재,2025-03-14
G20,33050,제이엠아이,산업재,2025-03-14
G20,59270,해성에어로보틱스,산업재,2025-03-14
G20,30960,양지사,산업재,2025-03-14
G20,100660,서암기계공업,산업재,2025-03-14
G20,43340,에쎈테크,산업재,2025-03-14
G20,44780,에이치케이,산업재,2025-03-14
G20,73190,듀오백,산업재,2025-03-14
G20,90370,메타랩스,산업재,2025-03-14
G20,79000,와토스코리아,산업재,2025-03-14
G20,228340,동양파일,산업재,2025-03-14
G20,48770,TPC,산업재,2025-03-14
G20,121890,에스디시스템,산업재,2025-03-14
G20,227100,퀀텀온,산업재,2025-03-14
G20,237750,피앤씨테크,산업재,2025-03-14
G20,221840,하이즈항공,산업재,2025-03-14
G20,224060,더코디,산업재,2025-03-14
G20,101680,한국정밀기계,산업재,2025-03-14
G20,69140,누리플랜,산업재,2025-03-14
G20,134790,시디즈,산업재,2025-03-14
G20,44180,KD,산업재,2025-03-14
G20,103230,에스앤더블류,산업재,2025-03-14
G20,84670,동양고속,산업재,2025-03-14
G20,7680,대원,산업재,2025-03-14
G20,60260,뉴보텍,산업재,2025-03-14
G20,650,천일고속,산업재,2025-03-14
G20,79650,서산,산업재,2025-03-14
G20,6570,대림통상,산업재,2025-03-14
G20,10400,우진아이엔에스,산업재,2025-03-14
G20,65570,삼영이엔씨,산업재,2025-03-14
G55,15760,한국전력,유틸리티,2025-03-14
G55,36460,한국가스공사,유틸리티,2025-03-14
G55,51600,한전KPS,유틸리티,2025-03-14
G55,52690,한전기술,유틸리티,2025-03-14
G55,18670,SK가스,유틸리티,2025-03-14
G55,130660,한전산업,유틸리티,2025-03-14
G55,17940,E1,유틸리티,2025-03-14
G55,4690,삼천리,유틸리티,2025-03-14
G55,71320,지역난방공사,유틸리티,2025-03-14
G55,15360,예스코홀딩스,유틸리티,2025-03-14
G55,453450,그리드위즈,유틸리티,2025-03-14
G55,117580,대성에너지,유틸리티,2025-03-14
G55,267290,경동도시가스,유틸리티,2025-03-14
G55,53050,지에스이,유틸리티,2025-03-14
G55,3480,한진중공업홀딩스,유틸리티,2025-03-14
G55,16710,대성홀딩스,유틸리티,2025-03-14
G55,34590,인천도시가스,유틸리티,2025-03-14
G55,17390,서울가스,유틸리티,2025-03-14
G30,33780,KT&G,필수소비재,2025-03-14
G30,3230,삼양식품,필수소비재,2025-03-14
G30,271560,오리온,필수소비재,2025-03-14
G30,97950,CJ제일제당,필수소비재,2025-03-14
G30,4370,농심,필수소비재,2025-03-14
G30,26960,동서,필수소비재,2025-03-14
G30,140410,메지온,필수소비재,2025-03-14
G30,80,하이트진로,필수소비재,2025-03-14
G30,7310,오뚜기,필수소비재,2025-03-14
G30,1680,대상,필수소비재,2025-03-14
G30,5180,빙그레,필수소비재,2025-03-14
G30,5300,롯데칠성,필수소비재,2025-03-14
G30,6040,동원산업,필수소비재,2025-03-14
G30,1800,오리온홀딩스,필수소비재,2025-03-14
G30,17810,풀무원,필수소비재,2025-03-14
G30,280360,롯데웰푸드,필수소비재,2025-03-14
G30,453340,현대그린푸드,필수소비재,2025-03-14
G30,3920,남양유업,필수소비재,2025-03-14
G30,49770,동원F&B,필수소비재,2025-03-14
G30,3380,하림지주,필수소비재,2025-03-14
G30,84690,대상홀딩스,필수소비재,2025-03-14
G30,145990,삼양사,필수소비재,2025-03-14
G30,260970,에스앤디,필수소비재,2025-03-14
G30,136480,하림,필수소비재,2025-03-14
G30,35810,이지홀딩스,필수소비재,2025-03-14
G30,51500,CJ프레시웨이,필수소비재,2025-03-14
G30,3960,사조대림,필수소비재,2025-03-14
G30,1130,대한제분,필수소비재,2025-03-14
G30,267980,매일유업,필수소비재,2025-03-14
G30,1790,대한제당,필수소비재,2025-03-14
G30,72710,농심홀딩스,필수소비재,2025-03-14
G30,353810,이지바이오,필수소비재,2025-03-14
G30,5610,SPC삼립,필수소비재,2025-03-14
G30,5860,한일사료,필수소비재,2025-03-14
G30,7160,사조산업,필수소비재,2025-03-14
G30,33920,무학,필수소비재,2025-03-14
G30,136490,선진,필수소비재,2025-03-14
G30,8040,사조동아원,필수소비재,2025-03-14
G30,11150,CJ씨푸드,필수소비재,2025-03-14
G30,339770,교촌에프앤비,필수소비재,2025-03-14
G30,140,하이트진로홀딩스,필수소비재,2025-03-14
G30,227840,현대코퍼레이션홀딩스,필수소비재,2025-03-14
G30,12690,모나리자,필수소비재,2025-03-14
G30,203690,아크솔루션스,필수소비재,2025-03-14
G30,4650,창해에탄올,필수소비재,2025-03-14
G30,208140,정다운,필수소비재,2025-03-14
G30,101530,해태제과식품,필수소비재,2025-03-14
G30,248170,샘표식품,필수소비재,2025-03-14
G30,73560,우리손에프앤지,필수소비재,2025-03-14
G30,311390,네오크레마,필수소비재,2025-03-14
G30,4410,서울식품,필수소비재,2025-03-14
G30,890,보해양조,필수소비재,2025-03-14
G30,4970,신라교역,필수소비재,2025-03-14
G30,2760,보락,필수소비재,2025-03-14
G30,195500,마니커에프앤지,필수소비재,2025-03-14
G30,27740,마니커,필수소비재,2025-03-14
G30,27710,팜스토리,필수소비재,2025-03-14
G30,403490,우듬지팜,필수소비재,2025-03-14
G30,14710,사조씨푸드,필수소비재,2025-03-14
G30,18120,진로발효,필수소비재,2025-03-14
G30,3310,대주산업,필수소비재,2025-03-14
G30,7540,샘표,필수소비재,2025-03-14
G30,5990,매일홀딩스,필수소비재,2025-03-14
G30,43650,국순당,필수소비재,2025-03-14
G30,2140,고려산업,필수소비재,2025-03-14
G30,264900,크라운제과,필수소비재,2025-03-14
G30,6880,신송홀딩스,필수소비재,2025-03-14
G30,5740,크라운해태홀딩스,필수소비재,2025-03-14
G30,277410,인산가,필수소비재,2025-03-14
G30,2600,조흥,필수소비재,2025-03-14
G30,189980,흥국에프엔비,필수소비재,2025-03-14
G30,357230,에이치피오,필수소비재,2025-03-14
G30,25880,케이씨피드,필수소비재,2025-03-14
G30,6090,사조오양,필수소비재,2025-03-14
G30,9780,엠에스씨,필수소비재,2025-03-14
G30,36580,팜스코,필수소비재,2025-03-14
G30,218150,미래생명자원,필수소비재,2025-03-14
G30,222980,한국맥널티,필수소비재,2025-03-14
G30,223310,딥마인드,필수소비재,2025-03-14
G30,103840,우양,필수소비재,2025-03-14
G30,5670,푸드웰,필수소비재,2025-03-14
G30,318410,비비씨,필수소비재,2025-03-14
G30,88910,동우팜투테이블,필수소비재,2025-03-14
G30,276730,제주맥주,필수소비재,2025-03-14
G30,6980,우성,필수소비재,2025-03-14
G30,4590,한국가구,필수소비재,2025-03-14
G30,110020,전진바이오팜,필수소비재,2025-03-14
G30,317240,TS트릴리온,필수소비재,2025-03-14
G30,9770,삼정펄프,필수소비재,2025-03-14
G30,30720,동원수산,필수소비재,2025-03-14
G30,53620,태양,필수소비재,2025-03-14
G30,23150,MH에탄올,필수소비재,2025-03-14
G30,250000,보라티알,필수소비재,2025-03-14
G30,65150,대산F&B,필수소비재,2025-03-14
G30,3680,한성기업,필수소비재,2025-03-14
G30,405920,나라셀라,필수소비재,2025-03-14
G30,290720,푸드나무,필수소비재,2025-03-14
G30,2680,한탑,필수소비재,2025-03-14
G30,368970,오에스피,필수소비재,2025-03-14
G30,25870,신라에스지,필수소비재,2025-03-14
G30,435570,에르코스,필수소비재,2025-03-14
G30,225430,케이엠제약,필수소비재,2025-03-14
G30,51780,큐로홀딩스,필수소비재,2025-03-14
G30,66360,체리부로,필수소비재,2025-03-14
G15,5490,POSCO홀딩스,소재,2025-03-14
G15,51910,LG화학,소재,2025-03-14
G15,10130,고려아연,소재,2025-03-14
G15,86520,에코프로,소재,2025-03-14
G15,3670,포스코퓨처엠,소재,2025-03-14
G15,11790,SKC,소재,2025-03-14
G15,4020,현대제철,소재,2025-03-14
G15,11780,금호석유,소재,2025-03-14
G15,11170,롯데케미칼,소재,2025-03-14
G15,14680,한솔케미칼,소재,2025-03-14
G15,10060,OCI홀딩스,소재,2025-03-14
G15,457190,이수스페셜티케미컬,소재,2025-03-14
G15,103140,풍산,소재,2025-03-14
G15,5070,코스모신소재,소재,2025-03-14
G15,4000,롯데정밀화학,소재,2025-03-14
G15,5690,파미셀,소재,2025-03-14
G15,281740,레이크머티리얼즈,소재,2025-03-14
G15,210,DL,소재,2025-03-14
G15,120110,코오롱인더,소재,2025-03-14
G15,121600,나노신소재,소재,2025-03-14
G15,5420,코스모화학,소재,2025-03-14
G15,285130,SK케미칼,소재,2025-03-14
G15,298050,HS효성첨단소재,소재,2025-03-14
G15,33500,동성화인텍,소재,2025-03-14
G15,3030,세아제강지주,소재,2025-03-14
G15,456040,OCI,소재,2025-03-14
G15,101360,에코앤드림,소재,2025-03-14
G15,2710,TCC스틸,소재,2025-03-14
G15,460860,동국제강,소재,2025-03-14
G15,69260,TKG휴켐스,소재,2025-03-14
G15,6650,대한유화,소재,2025-03-14
G15,89010,켐트로닉스,소재,2025-03-14
G15,9520,포스코엠텍,소재,2025-03-14
G15,14830,유니드,소재,2025-03-14
G15,2030,아세아,소재,2025-03-14
G15,93370,후성,소재,2025-03-14
G15,178920,PI첨단소재,소재,2025-03-14
G15,1430,세아베스틸지주,소재,2025-03-14
G15,2840,미원상사,소재,2025-03-14
G15,70,삼양홀딩스,소재,2025-03-14
G15,306200,세아제강,소재,2025-03-14
G15,8730,율촌화학,소재,2025-03-14
G15,251970,펌텍코리아,소재,2025-03-14
G15,6110,삼아알미늄,소재,2025-03-14
G15,7690,국도화학,소재,2025-03-14
G15,161000,애경케미칼,소재,2025-03-14
G15,16380,KG스틸,소재,2025-03-14
G15,14820,동원시스템즈,소재,2025-03-14
G15,4430,송원산업,소재,2025-03-14
G15,2960,한국쉘석유,소재,2025-03-14
G15,1230,동국홀딩스,소재,2025-03-14
G15,3240,태광산업,소재,2025-03-14
G15,5810,풍산홀딩스,소재,2025-03-14
G15,5010,휴스틸,소재,2025-03-14
G15,84010,대한제강,소재,2025-03-14
G15,357550,석경에이티,소재,2025-03-14
G15,92790,넥스틸,소재,2025-03-14
G15,1340,백광산업,소재,2025-03-14
G15,2310,아세아제지,소재,2025-03-14
G15,2240,고려제강,소재,2025-03-14
G15,460850,동국씨엠,소재,2025-03-14
G15,17860,DS단석,소재,2025-03-14
G15,295310,에이치브이엠,소재,2025-03-14
G15,8350,남선알미늄,소재,2025-03-14
G15,104830,원익머트리얼즈,소재,2025-03-14
G15,11500,한농화성,소재,2025-03-14
G15,104700,한국철강,소재,2025-03-14
G15,213500,한솔제지,소재,2025-03-14
G15,2810,삼영무역,소재,2025-03-14
G15,268280,미원에스씨,소재,2025-03-14
G15,25860,남해화학,소재,2025-03-14
G15,16590,신대양제지,소재,2025-03-14
G15,256940,케이피에스,소재,2025-03-14
G15,58430,포스코스틸리온,소재,2025-03-14
G15,3720,삼영,소재,2025-03-14
G15,8970,동양철관,소재,2025-03-14
G15,4560,현대비앤지스틸,소재,2025-03-14
G15,34810,해성산업,소재,2025-03-14
G15,17890,한국알콜,소재,2025-03-14
G15,124500,아이티센,소재,2025-03-14
G15,102260,동성케미컬,소재,2025-03-14
G15,1940,KISCO홀딩스,소재,2025-03-14
G15,5160,동국산업,소재,2025-03-14
G15,1780,알루코,소재,2025-03-14
G15,27410,BGF,소재,2025-03-14
G15,23440,제이스코홀딩스,소재,2025-03-14
G15,5950,이수화학,소재,2025-03-14
G15,251370,와이엠티,소재,2025-03-14
G15,139990,아주스틸,소재,2025-03-14
G15,220260,켐트로스,소재,2025-03-14
G15,298000,효성화학,소재,2025-03-14
G15,25820,이구산업,소재,2025-03-14
G15,3650,미창석유,소재,2025-03-14
G15,12610,경인양행,소재,2025-03-14
G15,4090,한국석유,소재,2025-03-14
G15,27970,한국제지,소재,2025-03-14
G15,25000,KPX케미칼,소재,2025-03-14
G15,69460,대호에이엘,소재,2025-03-14
G15,81000,일진다이아,소재,2025-03-14
G15,4150,한솔홀딩스,소재,2025-03-14
G15,14160,대영포장,소재,2025-03-14
G15,18470,조일알미늄,소재,2025-03-14
G15,39240,경남스틸,소재,2025-03-14
G15,163280,에어레인,소재,2025-03-14
G15,138490,코오롱ENP,소재,2025-03-14
G15,970,한국주철관,소재,2025-03-14
G15,12800,대창,소재,2025-03-14
G15,14580,태경비케이,소재,2025-03-14
G15,3780,진양산업,소재,2025-03-14
G15,9160,SIMPAC,소재,2025-03-14
G15,2200,한국수출포장,소재,2025-03-14
G15,104480,티케이케미칼,소재,2025-03-14
G15,9580,무림P&P,소재,2025-03-14
G15,100250,진양홀딩스,소재,2025-03-14
G15,4250,NPC,소재,2025-03-14
G15,180,성창기업지주,소재,2025-03-14
G15,100130,동국S&C,소재,2025-03-14
G15,6890,태경케미컬,소재,2025-03-14
G15,12320,경동인베스트,소재,2025-03-14
G15,27580,상보,소재,2025-03-14
G15,81150,티플랙스,소재,2025-03-14
G15,25550,한국선재,소재,2025-03-14
G15,272550,삼양패키징,소재,2025-03-14
G15,134380,미원화학,소재,2025-03-14
G15,4540,깨끗한나라,소재,2025-03-14
G15,480,CR홀딩스,소재,2025-03-14
G15,125210,아모그린텍,소재,2025-03-14
G15,83420,그린케미칼,소재,2025-03-14
G15,107590,미원홀딩스,소재,2025-03-14
G15,15890,태경산업,소재,2025-03-14
G15,23600,삼보판지,소재,2025-03-14
G15,92230,KPX홀딩스,소재,2025-03-14
G15,136410,아셈스,소재,2025-03-14
G15,6840,AK홀딩스,소재,2025-03-14
G15,54920,한컴위드,소재,2025-03-14
G15,24090,디씨엠,소재,2025-03-14
G15,36640,HRS,소재,2025-03-14
G15,120240,대정화금,소재,2025-03-14
G15,9190,대양금속,소재,2025-03-14
G15,4890,동일산업,소재,2025-03-14
G15,14440,영보화학,소재,2025-03-14
G15,71090,하이스틸,소재,2025-03-14
G15,1020,페이퍼코리아,소재,2025-03-14
G15,11280,태림포장,소재,2025-03-14
G15,23450,동남합성,소재,2025-03-14
G15,10040,한국내화,소재,2025-03-14
G15,7280,한국특강,소재,2025-03-14
G15,32560,황금에스티,소재,2025-03-14
G15,7590,동방아그로,소재,2025-03-14
G15,286750,나노브릭,소재,2025-03-14
G15,9200,무림페이퍼,소재,2025-03-14
G15,42040,케이피엠테크,소재,2025-03-14
G15,14190,원익큐브,소재,2025-03-14
G15,37370,EG,소재,2025-03-14
G15,120030,조선선재,소재,2025-03-14
G15,58650,세아홀딩스,소재,2025-03-14
G15,2100,경농,소재,2025-03-14
G15,2360,SH에너지화학,소재,2025-03-14
G15,1080,만호제강,소재,2025-03-14
G15,23900,풍국주정,소재,2025-03-14
G15,36670,KCI,소재,2025-03-14
G15,9730,이렘,소재,2025-03-14
G15,3830,대한화섬,소재,2025-03-14
G15,460870,에스엠씨지,소재,2025-03-14
G15,21050,서원,소재,2025-03-14
G15,51630,진양화학,소재,2025-03-14
G15,48470,대동스틸,소재,2025-03-14
G15,462520,조선내화,소재,2025-03-14
G15,16100,리더스코스메틱,소재,2025-03-14
G15,8420,문배철강,소재,2025-03-14
G15,10640,진양폴리,소재,2025-03-14
G15,19440,세아특수강,소재,2025-03-14
G15,45060,오공,소재,2025-03-14
G15,17480,삼현철강,소재,2025-03-14
G15,4780,대륙제관,소재,2025-03-14
G15,53260,금강철강,소재,2025-03-14
G15,9620,삼보산업,소재,2025-03-14
G15,128660,피제이메탈,소재,2025-03-14
G15,294140,레몬,소재,2025-03-14
G15,6380,카프로,소재,2025-03-14
G15,101240,씨큐브,소재,2025-03-14
G15,177830,파버나인,소재,2025-03-14
G15,9460,한창제지,소재,2025-03-14
G15,26940,부국철강,소재,2025-03-14
G15,4450,삼화왕관,소재,2025-03-14
G15,97870,효성오앤비,소재,2025-03-14
G15,69730,DSR제강,소재,2025-03-14
